Frequenz	Kanal A	Kanal C
(MHz)	(dBV)	(dBV)

2.05067239	-104.08550000	-64.83405000
2.05094487	-103.92230000	-65.02275000
2.05121735	-103.49930000	-65.03169000
2.05148983	-102.14710000	-64.93092000
2.05176230	-100.05420000	-64.85599000
2.05203478	-99.64568000	-65.08313000
2.05230726	-101.05850000	-65.21400000
2.05257974	-103.13110000	-65.20799000
2.05285222	-104.09750000	-64.95615000
2.05312470	-104.33780000	-64.85684000
2.05339717	-104.36870000	-65.05048000
2.05366965	-104.14810000	-65.06408000
2.05394213	-104.37370000	-65.04991000
2.05421461	-104.29840000	-64.90869000
2.05448709	-104.20950000	-64.98338000
2.05475957	-104.27140000	-64.90955000
2.05503204	-104.16200000	-64.71580000
2.05530452	-104.06790000	-65.02832000
2.05557700	-104.28590000	-65.08653000
2.05584948	-104.19140000	-65.15568000
2.05612196	-104.04370000	-65.13316000
2.05639444	-104.17000000	-65.32570000
2.05666691	-104.28110000	-65.08444000
2.05693939	-104.43150000	-64.78293000
2.05721187	-104.35310000	-64.76685000
2.05748435	-104.09100000	-64.91068000
2.05775683	-104.00030000	-65.19521000
2.05802931	-104.35620000	-65.30741000
2.05830178	-104.42780000	-65.04747000
2.05857426	-104.28510000	-64.93298000
2.05884674	-104.46510000	-64.99007000
2.05911922	-104.54580000	-64.88106000
2.05939170	-104.41220000	-64.86088000
2.05966418	-104.13270000	-64.87341000
2.05993666	-104.07110000	-65.09946000
2.06020913	-102.65120000	-65.09586000
2.06048161	-98.72433000	-64.96436000
2.06075409	-96.03741000	-64.73700000
2.06102657	-96.07420000	-64.91431000
2.06129905	-98.06200000	-65.12809000
2.06157153	-101.21470000	-65.42918000
2.06184400	-103.60990000	-65.08746000
2.06211648	-104.03200000	-64.88983000
2.06238896	-104.08790000	-64.69891000
2.06266144	-104.34890000	-64.92696000
2.06293392	-104.43120000	-65.11623000
2.06320640	-104.31680000	-64.95956000
2.06347887	-104.10270000	-64.93291000
2.06375135	-104.02460000	-64.93977000
2.06402383	-103.92720000	-64.81601000
2.06429631	-104.24300000	-64.99171000
2.06456879	-104.19170000	-64.95296000
2.06484127	-104.20240000	-64.86002000
2.06511374	-104.28990000	-65.02240000
2.06538622	-104.36410000	-65.12806000
2.06565870	-104.36300000	-65.18241000
2.06593118	-104.41670000	-64.96608000
2.06620366	-104.49000000	-64.89720000
2.06647614	-104.28350000	-65.07063000
2.06674862	-104.22790000	-65.14526000
2.06702109	-104.52200000	-65.08215000
2.06729357	-104.38040000	-65.05114000
2.06756605	-104.15980000	-65.11330000
2.06783853	-104.14440000	-65.13818000
2.06811101	-104.05720000	-65.01292000
2.06838349	-104.35700000	-65.16355000
2.06865596	-104.26100000	-65.08334000
2.06892844	-104.23520000	-65.36848000
2.06920092	-103.79290000	-65.23882000
2.06947340	-101.71600000	-65.13378000
2.06974588	-99.44616000	-64.90350000
2.07001836	-98.93286000	-65.11379000
2.07029083	-100.16620000	-64.94283000
2.07056331	-102.52310000	-64.92487000
2.07083579	-103.73000000	-64.76179000
2.07110827	-103.60550000	-64.91324000
2.07138075	-103.28080000	-65.02634000
2.07165323	-103.79070000	-64.83696000
2.07192570	-104.42840000	-65.05852000
2.07219818	-104.44920000	-65.13190000
2.07247066	-104.34280000	-65.22789000
2.07274314	-104.30620000	-65.25657000
2.07301562	-104.30000000	-65.08138000
2.07328810	-104.30110000	-65.07460000
2.07356057	-104.51820000	-64.95896000
2.07383305	-104.53820000	-65.23916000
2.07410553	-104.60850000	-65.01426000
2.07437801	-104.35490000	-64.95603000
2.07465049	-104.08240000	-64.79095000
2.07492297	-103.99520000	-64.83313000
2.07519545	-103.98050000	-65.08633000
2.07546792	-104.38410000	-65.20089000
2.07574040	-104.12800000	-65.04240000
2.07601288	-104.23150000	-65.13835000
2.07628536	-104.38790000	-64.90690000
2.07655784	-104.37110000	-64.92056000
2.07683032	-104.47680000	-64.81934000
2.07710279	-104.22690000	-64.92438000
2.07737527	-104.08570000	-65.04423000
2.07764775	-104.14130000	-65.00571000
2.07792023	-104.08700000	-65.13228000
2.07819271	-102.99280000	-64.97482000
2.07846519	-98.82655000	-64.99364000
2.07873766	-96.10375000	-64.98781000
2.07901014	-96.05825000	-65.16196000
2.07928262	-98.13914000	-65.18067000
2.07955510	-101.18420000	-65.18361000
2.07982758	-103.29360000	-65.30627000
2.08010006	-103.70760000	-65.34077000
2.08037253	-103.37400000	-65.01556000
2.08064501	-104.01730000	-64.88109000
2.08091749	-104.24140000	-64.95618000
2.08118997	-104.10890000	-65.03328000
2.08146245	-104.04800000	-65.02123000
2.08173493	-103.96250000	-64.97331000
2.08200741	-104.24700000	-64.95000000
2.08227988	-104.39400000	-64.98688000
2.08255236	-104.12000000	-65.00967000
2.08282484	-103.84190000	-65.21629000
2.08309732	-103.91560000	-65.37464000
2.08336980	-103.88910000	-65.26886000
2.08364228	-104.15050000	-65.15228000
2.08391475	-104.02450000	-65.01637000
2.08418723	-103.98750000	-64.64257000
2.08445971	-104.01470000	-64.73875000
2.08473219	-104.08410000	-64.88503000
2.08500467	-104.15870000	-65.12200000
2.08527715	-104.17960000	-65.11694000
2.08554962	-104.01080000	-65.02819000
2.08582210	-104.48360000	-65.05105000
2.08609458	-104.54320000	-65.00359000
2.08636706	-104.37220000	-64.99633000
2.08663954	-104.18790000	-65.20637000
2.08691202	-104.03160000	-65.21307000
2.08718449	-103.50640000	-64.86575000
2.08745697	-101.13210000	-64.94614000
2.08772945	-98.76015000	-65.16128000
2.08800193	-98.09395000	-65.15422000
2.08827441	-99.25220000	-65.22628000
2.08854689	-101.86080000	-65.29609000
2.08881936	-103.58840000	-65.26930000
2.08909184	-104.05410000	-65.18771000
2.08936432	-104.15530000	-65.11559000
2.08963680	-104.42600000	-65.14655000
2.08990928	-104.47790000	-65.16648000
2.09018176	-104.23750000	-65.10372000
2.09045424	-104.33150000	-65.50754000
2.09072671	-104.41530000	-65.36512000
2.09099919	-104.33780000	-65.45308000
2.09127167	-104.23410000	-65.20952000
2.09154415	-104.15750000	-64.95100000
2.09181663	-104.14460000	-65.17806000
2.09208911	-104.19860000	-65.29733000
2.09236158	-104.20080000	-65.10023000
2.09263406	-104.18060000	-65.25212000
2.09290654	-104.26350000	-65.34538000
2.09317902	-104.42870000	-65.26747000
2.09345150	-104.13150000	-65.24575000
2.09372398	-103.97740000	-65.07477000
2.09399645	-104.08450000	-65.19498000
2.09426893	-104.04420000	-65.29960000
2.09454141	-104.11640000	-65.06327000
2.09481389	-104.18590000	-64.99626000
2.09508637	-104.19000000	-65.03146000
2.09535885	-104.38300000	-65.16360000
2.09563132	-104.26940000	-65.20182000
2.09590380	-104.14770000	-65.10697000
2.09617628	-102.74500000	-65.14338000
2.09644876	-98.63597000	-65.30851000
2.09672124	-95.65967000	-65.18475000
2.09699372	-95.65037000	-65.12845000
2.09726620	-97.60685000	-65.16770000
2.09753867	-100.68650000	-64.88958000
2.09781115	-103.34330000	-64.86219000
2.09808363	-103.91720000	-65.31136000
2.09835611	-104.02970000	-65.29913000
2.09862859	-104.05340000	-65.18369000
2.09890107	-104.00510000	-65.04321000
2.09917354	-104.11940000	-65.00182000
2.09944602	-104.08340000	-65.00024000
2.09971850	-104.04590000	-65.03548000
2.09999098	-104.19700000	-65.06236000
2.10026346	-104.49590000	-65.17806000
2.10053594	-104.55220000	-65.20365000
2.10080841	-104.16510000	-65.32381000
2.10108089	-104.12570000	-65.11446000
2.10135337	-103.92180000	-65.15000000
2.10162585	-104.20350000	-65.25832000
2.10189833	-104.33480000	-65.28600000
2.10217081	-104.59940000	-65.21130000
2.10244328	-104.33360000	-65.15317000
2.10271576	-104.24620000	-65.26532000
2.10298824	-103.95760000	-65.53835000
2.10326072	-104.10290000	-65.29851000
2.10353320	-104.14700000	-64.95745000
2.10380568	-103.93940000	-65.03630000
2.10407816	-103.77830000	-65.07038000
2.10435063	-103.98880000	-65.27711000
2.10462311	-103.92880000	-65.36496000
2.10489559	-104.02410000	-65.22288000
2.10516807	-103.61070000	-65.24378000
2.10544055	-101.31800000	-65.16227000
2.10571303	-98.14318000	-65.38571000
2.10598550	-97.12543000	-65.29606000
2.10625798	-98.48059000	-65.19380000
2.10653046	-101.14760000	-65.16864000
2.10680294	-103.37250000	-65.19711000
2.10707542	-104.06390000	-65.27544000
2.10734790	-103.96700000	-65.41255000
2.10762037	-104.02080000	-65.23981000
2.10789285	-103.89190000	-65.17157000
2.10816533	-104.11340000	-65.07147000
2.10843781	-103.85060000	-65.27196000
2.10871029	-103.76950000	-65.45033000
2.10898277	-103.78000000	-65.41974000
2.10925524	-104.07880000	-65.37237000
2.10952772	-104.02090000	-65.38068000
2.10980020	-103.88790000	-65.45167000
2.11007268	-103.80540000	-65.33057000
2.11034516	-103.53690000	-65.21995000
2.11061764	-103.27810000	-65.42363000
2.11089011	-103.63320000	-65.24969000
2.11116259	-103.97070000	-65.24329000
2.11143507	-104.21860000	-65.47370000
2.11170755	-104.17720000	-65.40680000
2.11198003	-104.01220000	-65.63139000
2.11225251	-104.03340000	-65.38660000
2.11252499	-104.20120000	-65.13280000
2.11279746	-104.06660000	-65.16776000
2.11306994	-103.53470000	-65.36155000
2.11334242	-102.91060000	-65.18759000
2.11361490	-102.84750000	-65.24707000
2.11388738	-103.27000000	-65.43783000
2.11415986	-102.42970000	-65.52032000
2.11443233	-98.31866000	-65.49670000
2.11470481	-95.36856000	-65.48598000
2.11497729	-95.13757000	-65.18209000
2.11524977	-96.98354000	-65.24105000
2.11552225	-99.90915000	-65.22888000
2.11579473	-102.67840000	-65.03731000
2.11606720	-103.48410000	-65.07720000
2.11633968	-103.83680000	-65.16593000
2.11661216	-103.94580000	-65.32458000
2.11688464	-104.03340000	-65.26237000
2.11715712	-104.01010000	-65.43990000
2.11742960	-104.07550000	-65.65144000
2.11770207	-104.19640000	-65.44543000
2.11797455	-104.04030000	-65.28059000
2.11824703	-104.18050000	-65.10582000
2.11851951	-104.13160000	-65.23387000
2.11879199	-104.07170000	-65.20300000
2.11906447	-103.74560000	-65.07392000
2.11933695	-103.60020000	-65.03349000
2.11960942	-103.97330000	-65.19705000
2.11988190	-103.83200000	-65.18487000
2.12015438	-103.97290000	-65.28397000
2.12042686	-104.01500000	-65.25779000
2.12069934	-104.26680000	-65.25626000
2.12097182	-104.06220000	-65.21017000
2.12124429	-104.06140000	-65.20901000
2.12151677	-104.08150000	-65.46046000
2.12178925	-103.77930000	-65.57279000
2.12206173	-103.59930000	-65.62733000
2.12233421	-103.69600000	-65.53240000
2.12260669	-103.78360000	-65.49023000
2.12287916	-103.82400000	-65.35971000
2.12315164	-103.12000000	-65.19467000
2.12342412	-100.57060000	-65.21873000
2.12369660	-97.35432000	-65.42809000
2.12396908	-96.48426000	-65.35377000
2.12424156	-98.02512000	-65.54751000
2.12451403	-100.85840000	-65.54144000
2.12478651	-103.22520000	-65.18731000
2.12505899	-103.90080000	-65.28461000
2.12533147	-103.77440000	-65.37531000
2.12560395	-103.79360000	-65.37184000
2.12587643	-103.93340000	-65.32122000
2.12614890	-104.11870000	-65.25240000
2.12642138	-104.14990000	-65.57023000
2.12669386	-103.74790000	-65.55994000
2.12696634	-103.74640000	-65.30511000
2.12723882	-103.76490000	-65.11440000
2.12751130	-104.00400000	-65.20875000
2.12778378	-104.20270000	-65.23128000
2.12805625	-104.02880000	-65.36585000
2.12832873	-103.46650000	-65.53667000
2.12860121	-102.88950000	-65.69392000
2.12887369	-103.28320000	-65.44397000
2.12914617	-103.86470000	-65.29784000
2.12941865	-103.70790000	-65.30076000
2.12969112	-103.61450000	-65.44330000
2.12996360	-103.76330000	-65.44123000
2.13023608	-103.86420000	-65.38783000
2.13050856	-103.91680000	-65.50289000
2.13078104	-103.88390000	-65.46919000
2.13105352	-103.79840000	-65.42259000
2.13132599	-103.67370000	-65.15729000
2.13159847	-103.62710000	-65.28293000
2.13187095	-103.44760000	-65.28246000
2.13214343	-102.29670000	-65.24396000
2.13241591	-98.37675000	-65.44231000
2.13268839	-95.13651000	-65.31687000
2.13296086	-94.70090000	-65.62512000
2.13323334	-96.46069000	-65.54349000
2.13350582	-99.18230000	-65.41426000
2.13377830	-102.23580000	-65.28963000
2.13405078	-103.17950000	-65.35208000
2.13432326	-103.49570000	-65.10748000
2.13459574	-103.53940000	-65.39137000
2.13486821	-103.57280000	-65.34849000
2.13514069	-103.40290000	-65.31959000
2.13541317	-103.78280000	-65.36223000
2.13568565	-103.69720000	-65.51182000
2.13595813	-103.55790000	-65.62321000
2.13623061	-103.59820000	-65.44615000
2.13650308	-103.69470000	-65.35151000
2.13677556	-103.93450000	-65.26816000
2.13704804	-103.76190000	-65.30551000
2.13732052	-103.88410000	-65.27891000
2.13759300	-104.10370000	-65.37944000
2.13786548	-103.73410000	-65.55947000
2.13813795	-103.60220000	-65.38725000
2.13841043	-103.93140000	-65.41937000
2.13868291	-103.66830000	-65.39428000
2.13895539	-103.65940000	-65.40926000
2.13922787	-103.63530000	-65.51556000
2.13950035	-103.66010000	-65.41332000
2.13977282	-103.74480000	-65.64561000
2.14004530	-103.64850000	-65.66144000
2.14031778	-103.83690000	-65.39423000
2.14059026	-103.66740000	-65.35635000
2.14086274	-103.45000000	-65.40131000
2.14113522	-102.90780000	-65.34220000
2.14140769	-100.72680000	-65.29828000
2.14168017	-97.48803000	-65.29784000
2.14195265	-95.95683000	-65.32469000
2.14222513	-97.16057000	-65.42422000
2.14249761	-100.09740000	-65.41300000
2.14277009	-102.63700000	-65.37517000
2.14304257	-103.62000000	-65.35004000
2.14331504	-103.59370000	-65.51975000
2.14358752	-103.27580000	-65.65518000
2.14386000	-103.18860000	-65.65234000
2.14413248	-103.40520000	-65.60130000
2.14440496	-103.60280000	-65.54964000
2.14467744	-103.74210000	-65.39116000
2.14494991	-103.64350000	-65.28346000
2.14522239	-103.60100000	-65.29906000
2.14549487	-103.43590000	-65.51254000
2.14576735	-103.63830000	-65.69855000
2.14603983	-103.82750000	-65.65295000
2.14631231	-104.07030000	-65.43165000
2.14658478	-104.00290000	-65.50973000
2.14685726	-103.65300000	-65.23375000
2.14712974	-103.52700000	-65.10362000
2.14740222	-104.10490000	-65.25568000
2.14767470	-104.25170000	-65.45608000
2.14794718	-104.18420000	-65.53560000
2.14821965	-104.07140000	-65.58078000
2.14849213	-103.92400000	-65.67397000
2.14876461	-103.81190000	-65.64729000
2.14903709	-103.67330000	-65.42052000
2.14930957	-103.60770000	-65.38786000
2.14958205	-103.42160000	-65.48673000
2.14985453	-103.24430000	-65.55964000
2.15012700	-102.05540000	-65.69250000
2.15039948	-97.95692000	-65.46061000
2.15067196	-94.88263000	-65.48582000
2.15094444	-94.40765000	-65.31585000
2.15121692	-96.14544000	-65.45226000
2.15148940	-98.55140000	-65.56408000
2.15176187	-102.03930000	-65.58648000
2.15203435	-103.42240000	-65.58773000
2.15230683	-103.87320000	-65.59103000
2.15257931	-104.12060000	-65.32689000
2.15285179	-103.70100000	-65.40887000
2.15312427	-103.24180000	-65.46551000
2.15339674	-103.11420000	-65.60834000
2.15366922	-103.39470000	-65.68674000
2.15394170	-103.49950000	-65.75278000
2.15421418	-103.82990000	-65.68623000
2.15448666	-103.98570000	-65.66014000
2.15475914	-103.84540000	-65.73077000
2.15503161	-103.89770000	-65.74095000
2.15530409	-103.64210000	-65.63386000
2.15557657	-103.67570000	-65.51357000
2.15584905	-103.59060000	-65.43337000
2.15612153	-103.30570000	-65.39375000
2.15639401	-103.47220000	-65.45213000
2.15666648	-104.00480000	-65.44250000
2.15693896	-104.07240000	-65.16198000
2.15721144	-104.17760000	-65.30341000
2.15748392	-103.90120000	-65.67667000
2.15775640	-103.84050000	-65.41688000
2.15802888	-103.66450000	-65.33884000
2.15830136	-103.67560000	-65.60303000
2.15857383	-103.55140000	-65.65718000
2.15884631	-103.55180000	-65.46738000
2.15911879	-103.07770000	-65.34808000
2.15939127	-100.88570000	-65.50868000
2.15966375	-97.43490000	-65.47135000
2.15993623	-95.80869000	-65.34721000
2.16020870	-96.80740000	-65.31398000
2.16048118	-99.57693000	-65.44959000
2.16075366	-102.40410000	-65.31427000
2.16102614	-103.63130000	-65.29375000
2.16129862	-103.89310000	-65.24599000
2.16157110	-103.96960000	-65.53091000
2.16184357	-103.77580000	-65.79992000
2.16211605	-103.80790000	-65.54276000
2.16238853	-103.88190000	-65.60470000
2.16266101	-103.50600000	-65.55488000
2.16293349	-103.37490000	-65.54340000
2.16320597	-103.53590000	-65.61758000
2.16347844	-103.59970000	-65.70888000
2.16375092	-103.87050000	-65.55836000
2.16402340	-103.61380000	-65.56021000
2.16429588	-103.77880000	-65.80545000
2.16456836	-103.71090000	-65.56879000
2.16484084	-103.52170000	-65.33171000
2.16511332	-103.40120000	-65.12880000
2.16538579	-103.52490000	-65.21262000
2.16565827	-103.89250000	-65.30510000
2.16593075	-103.73330000	-65.48123000
2.16620323	-103.59720000	-65.72662000
2.16647571	-103.52400000	-65.87534000
2.16674819	-103.49110000	-65.68708000
2.16702066	-103.35760000	-65.72278000
2.16729314	-103.32500000	-65.50668000
2.16756562	-103.38130000	-65.57861000
2.16783810	-103.18180000	-65.70981000
2.16811058	-102.54910000	-65.85387000
2.16838306	-98.68512000	-65.63490000
2.16865553	-95.15390000	-65.56893000
2.16892801	-94.44994000	-65.47715000
2.16920049	-95.71320000	-65.39701000
2.16947297	-98.08319000	-65.41959000
2.16974545	-101.45980000	-65.29391000
2.17001793	-103.22000000	-65.58984000
2.17029040	-103.66390000	-65.66174000
2.17056288	-103.61700000	-65.38182000
2.17083536	-103.64540000	-65.35161000
2.17110784	-103.53790000	-65.71275000
2.17138032	-103.47130000	-65.54874000
2.17165280	-103.77620000	-65.57027000
2.17192528	-103.79520000	-65.70368000
2.17219775	-103.98050000	-65.67853000
2.17247023	-104.03730000	-65.64314000
2.17274271	-103.85240000	-65.57226000
2.17301519	-103.31610000	-65.66525000
2.17328767	-102.96030000	-65.90623000
2.17356015	-103.14350000	-65.80872000
2.17383262	-103.65440000	-65.76149000
2.17410510	-103.82900000	-65.57729000
2.17437758	-103.83830000	-65.65808000
2.17465006	-103.72930000	-65.66463000
2.17492254	-103.73200000	-65.56850000
2.17519502	-103.82910000	-65.74167000
